id_1,id_2,interaction,contact,frequency_1,frequency_2,swaying_1,swaying_2,stride_length_1,stride_length_2,direction_1,direction_2,velocity_1,velocity_2,gsi,relative_phase,delta_f,coherence,interpersonal_distance,depth,breadth,stationarity_1,stationarity_2,lyapunov_1,lyapunov_2,determinism_1,determinism_2,rec,det,maxline,m_1,tau_A,m_2,tau_2
11093700,11093701,3,0,,0.8300000000000001,,0.05535597669885132,,1.11827034571092,,,0.8487674158662872,0.8653428166758004,0.1667400902240641,0.3525417579539578,,0.451472787976585,0.8866381459760799,0.2194723995767521,0.7089372373999043,True,True,0.20087379897566413,0.20713378578300398,0.6833389305401003,0.7342615821460942,0.35786163806915283,0.9877257016368756,247.0,,,,
11115800,11115801,3,0,1.1033333333333335,1.1466666666666667,0.04325969379157454,0.04992124919789873,1.246845058904367,1.205309027364089,,,1.2044906277834957,1.2265067120453808,0.163600516817882,0.9194430583188575,0.043333333333333224,0.4008758953633899,0.9576213991518241,0.16239173351123964,0.7938786086318538,True,True,0.23047611231932974,0.26585319727257783,0.6732105876153669,0.7898315886103401,0.3110673725605011,0.985066371681416,125.0,,,,
11121400,11121600,1,0,1.0533333333333335,1.0466666666666666,0.05275289122439447,0.0661726532768725,1.3843811227205274,1.5848178730804665,,,1.3980642954004656,1.3868382073386174,0.14151283802474166,0.2011786394197954,0.006666666666666821,0.48569836706351793,1.0802310802366453,0.12006200483196258,0.8157019236134522,True,True,0.29357877650329783,0.33241043483877364,0.560915801184571,0.406332111801423,0.24134622514247894,0.9538411616776182,58.0,,,,
11151901,11151902,3,0,,,,,,,,,1.1240703463460215,1.091194453930543,0.08427624335106162,-0.8286836128284536,,0.2784440451216285,0.9545644752692899,0.4068303604050532,0.6683469691513632,True,True,0.22949252738473944,0.21247562569591197,0.6675023339785289,0.6099786585762972,0.45805028080940247,0.9906222253439448,280.0,,,,
11153400,11153401,3,0,0.8333333333333334,0.75,0.03780774332532962,0.04487480108097617,0.6686862448399772,0.7357608067781958,,,0.5249736709890921,0.5156237193682774,0.12992280814442428,2.324437583636981,0.08333333333333337,0.34846048802376434,1.095977255427736,0.5022773002613643,0.6993934757659227,True,True,0.13485203357728187,0.16827528281703097,0.5804288144684397,0.718614355051518,0.596583902835846,0.9959121574490599,307.0,,,,
11160700,11161000,3,0,,,,,,,left,left,1.1590441350076652,1.1610959094888165,0.1263132085858126,-0.04620222846379596,,0.4201164672631748,0.8501277106680426,0.11192688919906933,0.7305603559584185,True,True,0.22743641443098808,0.22391580460291416,0.6119515719070648,0.6221060437680248,0.4184100031852722,0.9866917843408946,186.0,,,,
11161001,11161102,2,0,1.0366666666666666,1.1500000000000001,0.05657638578467333,0.0498864240914749,1.0124484748517746,0.8664033051734253,,,0.9531206442962299,0.935710613632069,0.1691218333787448,-0.34109431936061885,0.11333333333333351,0.3708653343822759,0.939672639301477,0.22330434539016802,0.7269775874674521,True,True,0.20965260736734923,0.25069714828388795,0.7590114960746471,0.7238041099340692,0.23306913673877716,0.9824518576243815,154.0,,,,
11161100,11161101,2,0,1.1633333333333333,0.9700000000000001,0.048776557952709354,0.050208229338938724,1.1844768422058989,1.1924267091744767,left,,1.1726760736539625,1.1745862596075842,0.12128267137319207,-0.03213583678671794,0.19333333333333325,0.36681014144813495,0.9279484941229486,0.11941460884506547,0.8015067499986772,True,True,0.23695462966861836,0.29761110520253153,0.6322411201413489,0.5884672611990629,0.289592981338501,0.9782310438215538,127.0,,,,
11164500,11164600,0,0,0.9466666666666668,0.8666666666666667,0.09162573552002265,0.07650726995817622,1.0146305373319333,0.981005071208797,,,0.9232974551281992,0.9404140270868506,0.17736478719336604,-1.7398245078239558,0.08000000000000007,0.3301606276043322,1.3713752414546563,0.27054250256091,1.0360321539132824,True,True,0.3462810144676331,0.3983726516408754,0.8555008016218429,0.6154777527089919,0.06713001430034637,0.9533194078648624,54.0,,,,
11165100,11165402,2,0,0.8500000000000001,0.9733333333333334,0.05479151740072447,0.06305378238341713,1.4228924311995366,1.3902984655289923,,,1.4417629971289245,1.4228390538288918,0.05799898083836194,2.2067996042966884,0.1233333333333333,0.2876941438320743,1.0861348793848573,0.1504999122634828,0.8065017518101594,True,True,0.30379899310006775,0.34866671826373863,0.5019280086048709,0.5392477014840327,0.1758815497159958,0.9483614697120158,53.0,,,,
11165400,11165401,0,0,1.1700000000000002,1.07,0.050556793313259366,0.058283936828536505,1.5267036935662506,1.5133205352645949,right,,1.5472893901659515,1.5492251690912242,0.14515192693702186,0.25893851944061375,0.10000000000000009,0.3694415323483194,0.957365650118853,0.20812216994059915,0.7235998737391712,True,True,0.2326403053287974,0.2889754032559501,0.6459853195917615,0.6397032424161805,0.27355441451072693,0.9761727762112279,104.0,,,,
11185702,11190200,3,0,1.2566666666666668,1.0833333333333335,0.04261745518579905,0.04664808775728003,1.048909923153088,1.08058504521366,,,1.2232583951129794,1.2077927882356025,0.16469142751934204,1.8860155520641122,0.17333333333333334,0.3869727764279319,1.0120674202907547,0.281500324496985,0.8338318821787847,True,True,0.21200391786572725,0.2467091726604789,0.6146591448486067,0.6271409782677582,0.3409927487373352,0.9830178545697481,189.0,,,,
11195100,11195101,0,0,1.2733333333333334,1.1166666666666667,0.0491915554327754,0.043689031059573655,1.1226163651595784,1.1387568818191594,,,1.274375512440625,1.208224473946196,0.12389329400697119,-1.5359267279546607,0.15666666666666673,0.3178303842694963,1.2720110387581898,0.2939142632589044,1.0379789393364707,True,True,0.234391849295232,0.232391251997319,0.6622069508536803,0.5519784438805986,0.28765663504600525,0.9802385721546235,97.0,,,,
11210300,11210502,1,0,1.0333333333333334,1.1433333333333333,0.05144186982596928,0.04503907525406045,1.3614593590714958,1.2444077320198748,,,1.4647317401866728,1.4218331676047204,0.08164729289184064,-0.11617253813974493,0.10999999999999988,0.22743955334455998,1.3076854869104755,0.6063374508302625,0.9656050968663834,True,True,0.24749253412614747,0.25830206959157387,0.604030614554023,0.7473431111024414,0.3006441593170166,0.9818994657071203,69.0,,,,
11213901,11214200,1,0,,1.1166666666666667,,0.04191872439572237,,1.0083097328747448,left,left,1.1465977687060958,1.1341871086425757,0.11958347765542128,-0.8910967730394379,,0.34856289554046355,0.9479140493287204,0.27402010715631775,0.7760400189136579,True,True,0.21683809660574394,0.2177844102205009,0.5769937309332136,0.6453995007122655,0.4674680531024933,0.9900644372108258,326.0,,,,
11223401,11223402,3,0,,,,,,,,,0.4288332100068708,0.44017413863173227,0.08316035023906442,0.7470693505172861,,0.2762757043744915,1.5800070948946812,0.8977446119904865,1.019338378669298,True,True,0.09520222827263929,0.12194404027438786,0.702372647169148,0.6677863995862143,0.7480347752571106,0.997242147996101,3101.0,,,,
11242800,11242801,2,0,1.1966666666666668,1.1,0.043328721747575634,0.0647930077192536,0.9240463804784907,1.070256037471634,,,1.2590171840280586,1.2745446762967498,0.1627840496463894,-0.8962938881353089,0.09666666666666668,0.2774884035640816,1.1860667019543214,0.1657850206151171,0.9177782601445976,True,True,0.3071362149432443,0.30413580399174645,0.5767778242710094,0.5749253346792299,0.19127650558948517,0.9586102223316104,94.0,,,,
11244600,11244700,2,0,1.1566666666666667,0.9700000000000001,0.04715652034286486,0.05974259802563957,1.2008720688067334,1.3311523191377777,right,,1.4139888890618564,1.4158431379730445,0.1634787523614894,0.4796019581700688,0.18666666666666665,0.3868135066171382,1.024327794796376,0.23675752660704683,0.7718978553951535,True,True,0.2807519494135241,0.28464675093074265,0.6611782472771928,0.7373268377957951,0.23833630979061127,0.9762032813228967,181.0,,,,
11244900,11245100,1,0,1.1133333333333335,,0.045108080179454585,,1.1494812263177978,,right,right,1.2882551326372362,1.2835140138362349,0.15395393191487386,0.143489949130295,,0.38942430301940095,0.877505843724527,0.10360115577553917,0.6826135443042081,True,True,0.25404649153728986,0.1713358448695576,0.614725116120821,0.6169386323782619,0.4757814407348633,0.9910416877780575,289.0,,,,
11252900,11252901,2,0,1.1433333333333333,1.0866666666666667,0.052839687288361116,0.046766679068447684,0.9295631173694738,0.852427871226812,,,0.9788826769584262,0.9839224984098107,0.13814606849490055,2.136932826387543,0.05666666666666664,0.3848553424447425,1.0856135049066906,0.18657133753881558,0.9358750484248549,True,True,0.23639848199552152,0.21826597188879127,0.7181577826176544,0.6850348356220026,0.30720916390419006,0.9835489257262412,210.0,,,,
11264100,11264101,2,0,1.08,1.1866666666666668,0.05938391334730882,0.0556264250322297,0.9494481287719989,1.104784746069216,,,1.031776293289339,1.1024426067576623,0.1818723696791567,0.33310412156838387,0.10666666666666669,0.2629449727633857,1.0640459842066758,0.32309797182868605,0.7633442709265491,True,True,0.15132030965728552,0.31886271666589716,0.7875922495318431,0.7066393961134764,0.1685023158788681,0.9673719916007107,58.0,,,,
11272601,11272602,0,0,1.03,0.7766666666666667,0.08713818159200445,0.06765928711938417,1.4691831805170272,1.4479284311528915,,,1.5773806716690233,1.4401171464122862,0.08206410705773973,-1.8791934147814222,0.2533333333333333,0.14155944097027476,1.3650834853977722,0.39157975496334285,0.9718577662878192,True,True,0.39818768493602297,0.3753401394935232,0.7864386754882157,0.544332385405643,0.06740702688694,0.9329501915708812,36.0,,,,
11283400,11283401,1,0,1.2000000000000002,1.0966666666666667,0.05543754280666018,0.037633443892317646,0.7812700536616445,0.9755993545335864,,,0.9392676672286121,0.98631192773987,0.1409921165033935,-1.2863589123478,0.1033333333333335,0.25606787656144625,0.9666785490775743,0.22288998393282713,0.7420096458798766,True,True,0.21169235487533664,0.1974438627925488,0.6968729330601431,0.5664473263863548,0.3437611758708954,0.9865438731133283,116.0,,,,
11283500,11284001,3,0,0.9933333333333334,1.0933333333333335,0.0698410638741304,0.0343111564672094,1.1759820895103263,0.9817337277452869,,,1.1661106101916603,1.1168720515012065,0.1696161355283025,-1.258360408887673,0.10000000000000009,0.517754781272591,0.9975220918976974,0.17983846274951673,0.7253163148238657,True,True,0.286611057088896,0.21012612776298423,0.8041055164444727,0.5785915077150151,0.17552295327186584,0.9567618632366833,56.0,,,,
11284100,11284101,1,0,1.22,0.9800000000000001,0.058989384948365434,0.04789239308185267,1.0169519545532644,1.3349333123224885,,,1.3566697827757601,1.3431445483734097,0.07875944264755501,-1.1544430564217336,0.23999999999999988,0.24222948490991242,1.1091017222108075,0.3005884040079891,0.8146743147539403,True,True,0.22657030090134733,0.3122944788790287,0.6780354697556185,0.4743690314438804,0.1824321746826172,0.9707587071171219,71.0,,,,
11291300,11291301,2,0,1.0966666666666667,1.0666666666666667,0.043898453743932975,0.049886695124229836,0.8294031449613828,0.9079179354154608,,,0.9200855700524552,0.9168007021937156,0.16682361994819442,-0.6516380530185035,0.030000000000000027,0.36328462603873485,0.8497992453565045,0.2675378895595607,0.607583660600654,True,True,0.22149144201399631,0.2009919652443449,0.6997377922596673,0.72609848648342,0.3397938907146454,0.9884719139491207,197.0,,,,
11295300,11295301,3,0,0.9966666666666667,0.9066666666666667,0.04529495482724798,0.05876983290752791,1.2588752974175048,1.399355790874927,,,1.2094567644129732,1.2310645025582745,0.1417963793285167,1.7458430029530687,0.08999999999999997,0.33646305109541225,1.3427494998752776,0.31493365198553236,1.102807514028536,True,True,0.22818490293790758,0.2535171635299971,0.5767161954847777,0.752496070913817,0.25962427258491516,0.9799588387654585,167.0,,,,
11303400,11304300,2,0,1.2133333333333334,0.8833333333333334,0.04127154160515943,0.05938663584874304,1.2009092635256053,1.6474867535536715,,,1.2588427775531024,1.308541928226345,0.13710533225135438,-0.23645281259212148,0.32999999999999996,0.31728264217176483,1.0819094987846878,0.14452793481417786,0.9241191514147085,True,True,0.23450323104532578,0.2969693481693283,0.6376819340786457,0.6398331513962245,0.3160336911678314,0.9790042928817699,133.0,,,,
11305800,11305900,1,0,1.01,0.8966666666666667,0.053074683832348715,0.04638095953690702,1.374267994492731,1.622705426361227,,,1.4178192987051481,1.417702849063165,0.07783556328222226,0.3782680638484295,0.11333333333333329,0.3012301809890915,1.1320954791448592,0.2476620079064338,0.9134466348124727,True,True,0.2811669562738639,0.3086085097577511,0.5842306963435392,0.6714279384188837,0.2839861214160919,0.9674788079117129,76.0,,,,
11310800,11310801,2,0,1.0333333333333334,1.1,0.044638882503992235,0.040719668330596336,1.2043830822873938,1.0633783584597998,,,1.0921672509146185,1.0950306806104295,0.11046498224608277,0.24032069616207963,0.06666666666666665,0.3107490303124086,0.9254368836784334,0.11192645879296384,0.7693775509470361,True,True,0.2506491412806928,0.20553128986270802,0.6226844351370583,0.6395886103516959,0.4146263003349304,0.9857005277346095,183.0,,,,
11324201,11324202,0,0,1.2333333333333334,1.1466666666666667,0.04339404463225831,0.055125293359511614,1.1162576169002782,1.233065095499487,right,,1.2816619884833143,1.2817767571258905,0.14520246294547332,-2.6022291320665385,0.08666666666666667,0.40727093597742264,0.9604313978894449,0.1901909673805908,0.8096753570153734,True,True,0.24028396985925268,0.24397485214143025,0.635098889622118,0.6691072111157841,0.2602490186691284,0.9786325059229979,154.0,,,,
11324900,11325100,3,0,1.0933333333333335,1.0633333333333335,0.056300582287096564,0.05333613633847165,0.9438988819485136,1.0339523359025153,,,1.0703898474339528,1.0575817443445281,0.2888171269850608,0.5830105420602241,0.030000000000000027,0.6021516131991912,0.9143475778842703,0.1771436744122965,0.7199174585217497,True,True,0.3650504439075305,0.23329083393341862,0.7915945847917506,0.7721113497103275,0.1884336769580841,0.9807432432432432,187.0,,,,
11331001,11331002,2,0,0.9766666666666667,1.07,0.05355540634859664,0.07888611225276937,1.34137698788265,1.1550510280533115,,,1.2502610736556707,1.2501455666916113,0.21785074853416725,1.0307725019497607,0.09333333333333338,0.18368230116994877,1.2593788124673424,0.2211771389897857,0.9684701780837706,True,True,0.2541314607853183,0.2606189263594575,0.54489850047207,0.6235998946410426,0.11186583340167999,0.9435054773082943,54.0,,,,
11332400,11332402,3,0,0.9866666666666667,0.9700000000000001,0.06070908180190424,0.05343874807072577,0.9161866809814626,0.8976999422548987,,,0.8566655694582844,0.822906164336615,0.226675600937721,-0.47766085166519723,0.016666666666666607,0.41225694815071917,1.176951157172323,0.6606073267620429,0.745543109953053,True,True,0.22522323350013573,0.21350905611038867,0.7742149017704575,0.7899522924362617,0.20991754531860352,0.9839397411226423,190.0,,,,
11333800,11333900,0,0,,1.2066666666666668,,0.04351557282156193,,1.4045088899787066,,,1.416051683145652,1.4677063650296316,0.11064873168393467,0.32232258509389,,0.2595836808868317,1.068053323560171,0.2025462252723292,0.8750700230842609,True,True,0.24770128282981055,0.21378772419399023,0.5862902836098283,0.6456994182442828,0.4179762899875641,0.9883948428127771,185.0,,,,
11335300,11335303,3,0,0.9,0.8566666666666667,0.04453202851304862,0.06236324003012327,1.2069805459746599,1.0810148455756314,,,0.9613240414695381,0.9761447598505479,0.14695250191182851,-0.19710166955511088,0.043333333333333335,0.4304407891240155,0.9258610327163692,0.16124483518874133,0.7069767691668034,True,True,0.19591245157257767,0.2614027285979391,0.7138494819728649,0.7838983052409295,0.23658230900764465,0.9815101945887278,111.0,,,,
11342300,11342301,2,0,1.2833333333333334,1.1233333333333333,0.04014414755314512,0.04507849771043353,1.2068216926697437,1.3997526672028866,,,1.394793503491353,1.4081178059397612,0.12694937007106738,-0.40041127108566066,0.16000000000000014,0.34758089838141154,0.9006488731127028,0.15612928370764073,0.7587683043154183,True,True,0.2280761204892632,0.239775078247744,0.5715947660056256,0.611682957849637,0.4133048951625824,0.985910045579387,172.0,,,,
11343800,11343801,2,0,1.0233333333333334,,0.04568815857904292,,1.0740736199562213,,,,0.9553193031574716,0.959690597001229,0.15795316937637038,0.16215523656925868,,0.42261867967345484,0.8460399926759025,0.16006188780545208,0.7121645111609763,True,True,0.18680300986106524,0.20644073063246546,0.6918527329943052,0.6629608775534571,0.40023934841156006,0.9876614413405664,212.0,,,,
11353300,11353500,3,0,1.1033333333333335,,0.04413152741968183,,1.0311008719286046,,,,0.9974278575530666,0.9954178549464265,0.1318544787607981,0.019997895396312693,,0.32769959741706517,0.8814619894476519,0.14811799326895378,0.7328877767336209,True,True,0.2411746027590853,0.1956000847275851,0.7140740927367608,0.6484378183381578,0.44922181963920593,0.9895492252663738,229.0,,,,
11353401,11353402,3,0,1.1066666666666667,1.1033333333333335,0.04964643407265453,0.043352189007821035,1.2725190534513824,1.3368562139905464,,,1.2554032460218847,1.2696949817641734,0.12736886857965296,0.5965199690755338,0.0033333333333331883,0.3018518720919312,1.1452563331561247,0.30850894536492474,0.9484874453235479,True,True,0.2803861073044128,0.2517741231172633,0.6386767545372092,0.5885498409842339,0.3824339807033539,0.9849574617679249,208.0,,,,
11353800,11353801,1,0,1.1500000000000001,1.1433333333333333,0.044893675362065545,0.045345241192498546,0.9479433711165841,1.0539452302293548,,,1.0809938143721363,1.076359810467933,0.15338343161017867,-1.0711741270289132,0.006666666666666821,0.4552644330807527,1.1037353414724573,0.37821472400901784,0.741023675924198,True,True,0.25152093402782455,0.239384753430122,0.47598317794918904,0.7378490259589001,0.3298387825489044,0.9777666073776197,110.0,,,,
11354500,11354501,2,0,1.1933333333333334,1.33,0.0723819232363114,0.09513360683244411,1.24395525524398,1.101970990912107,,,1.2619374382792796,1.2049943856657193,0.14135438309612802,-2.0054594785197235,0.13666666666666671,0.3703908723877629,1.2166635419127951,0.3159502613138819,0.7923403090984902,True,True,0.3047629213070713,0.39155100593819475,0.708621319271395,0.6961876965070241,0.05735849216580391,0.9213008937437934,27.0,,,,
11355100,11355600,0,1,0.8033333333333333,1.1400000000000001,0.03562800035666074,0.04321403087379678,1.4681732542992136,1.1673029538151718,,,1.0275542232045767,1.0203323364745072,0.14116913243590656,0.6038663981794503,0.3366666666666668,0.30410131101500637,0.867831102643228,0.29952271268869946,0.618739943210139,True,True,0.16548844859985873,0.20822472143259804,0.5010171000342215,0.6630664739935306,0.5407610535621643,0.9929418103448275,127.0,,,,
11363000,11363002,1,0,0.9266666666666667,0.9666666666666667,0.058335799951139265,0.05235261886242647,0.9898126220791066,1.092513411059358,,,1.0602874108739173,1.0739454994751374,0.13911174023685777,-0.616655911265326,0.039999999999999925,0.30068263182776467,1.1592851355287244,0.4293383610204405,0.7779395765880992,True,True,0.30431761530199253,0.2627972862954893,0.6465490030069543,0.7234871374789171,0.21787291765213013,0.9751413049443012,105.0,,,,
11365200,11365201,2,0,1.1366666666666667,,0.04556170307786695,,1.29302087119917,,left,left,1.2240117377771758,1.2194412467565,0.14355230697809354,-0.1551602878707854,,0.4870999508464863,0.8163548439972867,0.19404225845331377,0.662595367114469,True,True,0.27685977828059183,0.21075796331547503,0.5677365446510696,0.6513544169846893,0.41338369250297546,0.987277001797815,351.0,,,,
11370800,11371300,1,0,,1.29,,0.04773912534513491,,1.2372900190353715,right,right,1.3085928681076728,1.2993395512532593,0.1771678175992144,-0.4684895127630293,,0.44621043493001733,0.9041114146716949,0.159880344864665,0.7508692909770037,True,True,0.21224351895629753,0.245554659694759,0.5945618795211871,0.6604583660779145,0.44641563296318054,0.9875766738035994,188.0,,,,
11375000,11375100,2,0,1.04,1.06,0.04286637340972567,0.04627113460241103,1.1147400015745863,1.075641383975833,,,1.1551501745528183,1.1592009066724114,0.137410806124992,-0.7653803854591681,0.020000000000000018,0.31142484215276306,0.9103719001449698,0.18011242333253363,0.7541084698398498,True,True,0.21803150554006087,0.23240504498194497,0.6713228702862414,0.6790648497800147,0.3742160499095917,0.9888378569260666,172.0,,,,
