frequency,swaying,stride_length,velocity
1.1700000000000002,0.06523598692272639,0.9645901231427135,0.5463208687561365
0.68,0.0910411560748268,4.135729529957146,1.397233270598252
1.12,0.08305467401470487,1.0113199905114005,1.2375142731279871
0.8600000000000001,0.09247518812846403,3.5537037713058477,1.2753746112779503
0.7733333333333334,0.08017882871612364,4.107462373547742,1.4536478665605985
1.1,0.12329622389233816,3.9315622027903294,1.4402912551681926
0.7333333333333334,0.111691208123097,5.859164234749864,1.278281744399206
1.0933333333333335,0.164507525419937,4.519441206207968,1.4162054607648922
0.8233333333333334,0.16151064984620114,6.266328049349252,1.399985487009224
0.66,0.16311931418538123,5.627956656256788,1.1529520866489071
0.7133333333333334,0.08185857294537924,3.837333136615089,1.3120533970064299
,,,1.3053180530525137
0.9733333333333334,0.08702535378757235,2.374411368982754,1.1643959173559446
0.9433333333333334,0.06811296167650518,1.9762196260374605,1.2527361093068152
0.6766666666666667,0.2097264684862534,3.033984813642829,1.0583500983618734
1.1433333333333333,0.1192733944581328,3.8103143486115205,1.6827882256139457
0.9266666666666667,0.059456016556282215,1.9896755662918018,1.4716370012310094
1.0266666666666668,0.058671540096854186,1.8599586101580794,1.3543617889456687
1.09,0.06762646746649602,1.442257419337513,1.3177762151305648
0.8933333333333334,0.0666111393252903,1.7126915836245282,1.1495406990936656
0.8166666666666668,0.06176029295050189,0.7796140096951389,0.5199430074832627
1.0933333333333335,0.06408655219348296,1.6622820123568909,1.3821435037781844
0.9833333333333334,0.08408447686550712,3.0273869437049963,1.2714402490124654
0.8633333333333334,0.08158844905987238,3.1976802720729265,1.2802596556828476
1.0066666666666668,0.04949371866115614,1.5910931969358764,1.3778583795203272
,,,1.1775916572772476
1.1800000000000002,0.06025969877003736,1.3019042478765526,1.240459658946607
1.1366666666666667,0.07004040015986042,1.310975850915023,1.3331841892431675
0.9500000000000001,0.0677595045571633,1.5109069437258733,1.5223194437469878
1.25,0.05479602303583313,0.8712028474686468,1.2414827556089758
0.9,0.06903747519260583,1.289597486229383,1.339834351127827
0.7966666666666667,0.07176047081034634,1.7464673905474701,1.6128879970574228
,,,1.4882834080013216
0.8966666666666667,0.06639387818946459,1.4810817054209486,1.5431055758378394
1.23,0.06313616427723075,0.9866145869635402,1.1849173284228165
,,,1.1388211621560742
,,,1.0495012623972697
,,,1.4266373826080483
1.2033333333333334,0.0450941753258904,1.381449265365586,1.5688977450381856
0.9266666666666667,0.04405753384294766,1.501937003675725,1.5618128898771182
1.1800000000000002,0.05221079847027312,0.655144346832244,0.7789989263623991
0.8433333333333334,0.06011169836097996,1.6231041032288354,1.5440619585351922
1.1300000000000001,0.060783756230303465,0.9606190035618913,1.150969639210413
1.1533333333333333,0.05681019909858144,1.1132525140412977,1.3157013184428066
1.2666666666666668,0.05233358467411401,1.1184310437996243,1.411642710377854
1.1700000000000002,0.05364756263994405,1.0783229773245269,1.241075347676563
1.1166666666666667,0.05821268941947362,1.4589880995656026,1.387164167254117
0.9766666666666667,0.05798714079731103,1.6698224528976238,1.5447208655524738
1.1233333333333333,0.07735941602554625,1.0410143993879863,1.0917488755385423
1.1333333333333333,0.06143479440648025,1.1877208845252003,1.2949947060678295
0.76,0.06728369495956703,1.839585630262478,1.4289403850921536
0.9800000000000001,0.061143885129678104,1.2511296436314752,1.2539801681025433
1.0466666666666666,0.058342243043112266,1.5048444286840705,1.3459808047091524
0.9766666666666667,0.07266348072451524,1.4534887997799573,1.2905372016048595
1.23,0.057540014293614626,1.5604002986078285,1.547114079880023
0.9600000000000001,0.07063925644182635,1.94458124133197,1.4818323763590153
1.1766666666666667,0.055831301692424985,1.3754654548404717,1.2434536090288655
0.5033333333333334,0.07008816169847264,3.5926611463100064,1.4170552738784108
1.4533333333333334,0.0585368854604117,1.0497034223372361,1.2769964127942024
1.2366666666666668,0.07440528320948259,1.0013341131179891,0.9276709723550379
0.6766666666666667,0.07092692283384092,3.249896606583264,1.3368087358148815
0.9466666666666668,0.09059292673996913,1.871060434538772,1.3440921528920426
0.91,0.05626853875155119,1.407137095921553,1.1846561575704173
1.0566666666666666,0.058501157164398146,1.6204914939904616,1.7387614042447004
1.3066666666666666,0.06091936736434377,1.3099022701914158,1.475940571877555
1.23,0.056906837408847846,0.853339760337409,0.983894285166307
1.09,0.0569697181396643,1.1222898343761663,1.1955434315588953
1.2133333333333334,0.041938579335758217,0.9028864689032778,0.9146391561904418
1.2366666666666668,0.06640174350851168,0.8747803481927162,1.1243693770283791
0.8933333333333334,0.07442783571587289,2.2144556999397604,1.8626836165631921
0.8266666666666668,0.08591801421018772,1.7011957122391848,1.4646361431920778
1.2333333333333334,0.04926557221696307,1.0178794980813595,1.4380149423374293
1.09,0.07994589760061192,1.4244497926369613,1.584573959737509
1.23,0.0481064024153361,1.234506747392702,1.4432655292137324
1.1766666666666667,0.04939418477976504,1.248543971655534,1.2854733420697797
0.9266666666666667,0.047737674142624455,1.5875119438045198,1.5970576800048024
1.29,0.05835154088758339,0.8012097688310524,1.2270922772031088
1.3166666666666667,0.07007783417672718,1.0549537634490962,1.339341543269837
1.0433333333333334,0.0654112808391358,1.4724354511520836,1.3743445573432873
1.0733333333333335,0.05862558147654623,1.3911308470959536,1.4092554589805217
1.1533333333333333,0.049857874054411874,1.5089352006006223,1.312888622318689
1.1333333333333333,0.061970034160815736,1.3312592242960037,1.2144710939190493
1.2266666666666668,0.067968385744649,1.144614936258071,1.2407156937197454
1.07,0.05036521287667296,1.0454711017680378,0.9987930357832895
,,,1.546161216598818
1.29,0.047436115409263076,1.5356876776305748,1.5015970041316828
1.1766666666666667,0.0497709363793317,1.3422751645622533,1.2108340624537028
0.6666666666666667,0.07710258444212491,2.5466072374188133,1.4124714826056928
1.1900000000000002,0.07292777321993912,1.4848739828744102,1.4690140271105545
1.2933333333333334,0.06513844687533449,1.2063353110464679,1.6138180044053732
1.1133333333333335,0.04930001097518635,1.2319815601568025,1.2245941437015706
1.1133333333333335,0.06851198591084376,1.29868700598652,1.189147430471603
1.1933333333333334,0.05813720866801991,1.0984793084786253,1.2268138539284277
0.81,0.07955462770301892,1.5229038415669398,1.2009023135453967
1.0566666666666666,0.04807278384013257,1.6720070113154932,1.766046660542496
0.6933333333333334,0.05361346218092787,2.8207756238815915,1.6220323655868385
,,,0.9148890307328102
1.1133333333333335,0.05118681994572078,1.3982914959146435,1.0533256843205678
0.9900000000000001,0.08042227447646874,1.416151681170277,1.3864889872429407
0.9866666666666667,0.07847672083673173,1.6570623693428914,1.4205800020062704
1.1900000000000002,0.09455211130340482,1.7769606497300208,1.534204809420503
1.0866666666666667,0.06509545450392491,1.9107810155734517,1.383617037286729
1.1766666666666667,0.06547221356255431,2.4038490810986137,1.545269549132147
0.7666666666666667,0.10715478603486987,2.929088331947528,1.2899261862203224
0.76,0.08180026648132166,3.0678129238041865,1.4060617090824603
1.1133333333333335,0.05649824540392713,1.7369821960883876,1.2456119126650673
0.8700000000000001,0.11263871948550995,2.769138667680381,1.342494052241578
1.1166666666666667,0.06611918154562585,1.6580068220502024,1.262467048442703
0.6333333333333334,0.09349428691419023,3.2265839307051927,1.317309256901447
0.9466666666666668,0.17133945313244361,4.058696545086027,1.4492233783556305
1.4033333333333333,0.07640647224117914,1.4649892693483997,1.316054771868801
1.1433333333333333,0.0667047469062066,1.9641073148536197,1.532308134452713
1.1266666666666667,0.056030114683163545,1.5004224727218547,1.312337489464973
1.0166666666666668,0.05899937899358081,1.2006984000030418,1.0143813142371028
0.8666666666666667,0.058414489514617925,2.008878380971974,1.1907211215136768
1.9533333333333334,0.09715596117734455,0.9799908056069269,1.5532778646158079
0.93,0.08317956370093274,1.544719974284133,1.197899467125649
0.81,0.0610247089320342,2.663429442192436,1.5088428917372652
0.7766666666666667,0.1012035903307162,2.049019170045463,1.2938733636257622
0.6833333333333333,0.10013058400623376,2.6090670743168825,1.1465900583328617
1.25,0.09855278641027193,1.841152853178831,1.5653160086941393
0.9900000000000001,0.06897383121951572,1.999269739842492,1.2032953497379617
0.8433333333333334,0.06941713616496047,2.56173601456115,1.5095236238881566
1.1033333333333335,0.126237953236737,2.6469472908435305,1.6183915823994162
0.6666666666666667,0.15605193628462585,4.181143046552676,1.5758221887554058
1.1966666666666668,0.048550313636090706,1.9113931320854485,1.4972325498209034
1.22,0.07935134502403056,2.353938631183438,1.6955077638493352
1.25,0.06780363734866712,1.4279872690726694,1.1854471360254266
0.7833333333333334,0.06529897142786227,2.474921820760382,1.3340518275814501
1.1266666666666667,0.09907242291801341,1.2736085835844433,1.1551258068795638
0.81,0.0719819276416836,2.313778939743256,1.4667215149307615
0.8566666666666667,0.10249145440539517,1.942083526745123,1.0909485878303535
0.8600000000000001,0.061368429800715926,2.870085203997668,1.6040324247251452
1.3166666666666667,0.06414431775217382,1.6861659121913772,1.4933327131535563
1.8233333333333335,0.06900846059786785,1.6526155781329115,1.749850136249709
1.1533333333333333,0.06390164289636151,2.383632728268278,1.4580468452054418
1.03,0.09798715359691702,3.58290276532133,1.75105072982545
1.0833333333333335,0.09015877473879355,2.7338324615705623,1.3682616376423615
0.9066666666666667,0.05278514392442736,1.615443875049314,1.325146250444942
0.7433333333333334,0.07507197839520531,2.841591296868745,1.4002697979782144
1.1400000000000001,0.051880334643082344,0.9758229017186597,0.9932293011425676
1.1033333333333335,0.04583588489453743,1.3280297551759217,1.3734459720309584
,,,1.1214631137615116
1.0666666666666667,0.07605922484387072,1.5030189213737395,1.474312110179797
1.1966666666666668,0.047543889323486514,1.0743934010221716,1.2494969470664077
1.0233333333333334,0.06433429939904844,1.459287304279399,1.4022458869036756
1.0833333333333335,0.047299824157439135,1.1026932000178986,1.2296287912523678
0.9633333333333334,0.06466037300854512,1.418820543884844,1.3835499735715833
1.09,0.050574959107603304,0.9778924829655469,0.8066918065101701
0.9666666666666667,0.05531007814907915,0.7922470795943228,0.7484217645450896
1.1366666666666667,0.04712070700455609,0.9586890814025498,1.0468863690857186
1.2733333333333334,0.04626653218468143,1.322727842484945,1.520563676476709
0.8666666666666667,0.04801965154063721,1.3516827883878801,1.22105803894249
0.88,0.0828720075332721,1.3607471697884592,1.3367666595093763
1.1566666666666667,0.04998845514701756,1.4239582334428027,1.3341927867798073
1.1800000000000002,0.07909121661057225,1.0516879572642588,1.2249979429569982
1.3733333333333335,0.06827287003512626,1.1562784749200121,1.4215870910390567
1.1833333333333333,0.04922632693857941,1.3563998164399735,1.3164274785912642
1.3866666666666667,0.04863320007664605,1.3214502514641944,1.4105614533142945
1.09,0.07588193612302106,1.235392207881968,1.1302006848105393
1.59,0.06592174227779075,1.2259196573562474,1.5792026109336976
1.2100000000000002,0.06303499592719135,1.0559843835101452,1.0053023346104455
1.3766666666666667,0.07099926584696543,1.818793531382712,1.7619792053910277
0.9466666666666668,0.06531240306341929,1.4691439079497195,1.2418471661557564
0.9233333333333333,0.0947084719784318,5.586950782741065,2.6792502241353726
1.6333333333333335,0.05396608383453406,1.2893456077063445,1.379176286817492
1.6400000000000001,0.06115029214607778,1.0254455205973547,1.0852316565040852
0.8200000000000001,0.058221384303775346,1.9903198760930718,1.4447615249359613
1.0166666666666668,0.045277516023897624,1.4875691922757543,1.1648547626531942
0.8133333333333334,0.048901364503710645,1.9290545515087325,1.3868871894638943
0.9566666666666668,0.05278714538776972,1.3351459820711782,1.274853527837918
0.8400000000000001,0.08524757435113382,1.5996559725898514,1.3442889712312687
0.7566666666666667,0.0851891909670357,2.3687882393297923,1.7543662670734286
1.5033333333333334,0.04629159921127716,0.9810677785602451,1.2661145218071506
1.4166666666666667,0.06585520673791756,1.2722039782744827,1.3949475495933215
1.3533333333333335,0.05882090371977586,0.9873643944544155,0.9557261912618831
0.8233333333333334,0.05934881327589715,2.3844992988706455,1.4676832461050877
1.0366666666666666,0.088119152653848,1.784683173541763,1.1769158756812228
0.9500000000000001,0.07584577351572186,1.7508791783185065,1.3608591439418407
1.1966666666666668,0.0428869315627102,1.34405547264374,1.2339626238729375
0.54,0.20515053508613743,3.6631829491067207,0.9144906110290537
0.76,0.07445282219976138,2.776164936789795,1.427037157480752
1.0166666666666668,0.08194910577701378,1.5613061421635261,1.3000352677971894
0.9633333333333334,0.05416195126777487,2.092120120235187,1.614676416208644
0.79,0.10161448370995906,2.810763265639851,1.5721112923172011
1.3466666666666667,0.08954742955546109,1.9522971407373881,1.4661970339566932
1.1366666666666667,0.1688284065393802,5.724717078019528,1.4303182181027545
0.8,0.15240083365949714,3.281728418550333,1.0132068562766554
0.5933333333333334,0.11715032324549114,4.997145527604109,1.532518673355795
1.07,0.07619716973394153,1.8930124680633897,1.129119706333554
1.1433333333333333,0.06832680645414398,1.5722922771483148,1.2188092486902429
0.9566666666666668,0.0666833297247882,0.8252457633890196,0.5527327945639943
1.08,0.05132252735669825,1.2867839650850825,1.4286417957451336
1.1766666666666667,0.0697226659510487,1.3884018201390493,1.5592618709275952
0.6966666666666667,0.05821209803576295,2.2323537030428726,1.3695858883442973
1.0466666666666666,0.05966291931169007,1.2451604299573849,1.2138473045752582
1.1833333333333333,0.054489229754127566,1.557035459419973,1.5116700647748222
1.1633333333333333,0.06333415001484079,1.4907255139099875,1.2259299206396002
1.0433333333333334,0.07211053347931753,1.257605539195006,1.3092711082609998
1.0433333333333334,0.06053077965386079,2.0265705100575224,1.5879778829384186
1.1566666666666667,0.05156658497585286,1.4306608248998058,1.3998943307520255
1.05,0.0677516805316185,1.4361950745742742,1.1818737336399345
0.9733333333333334,0.07732757512838664,1.6355834327623062,1.4618365823959185
0.6566666666666667,0.09199700662003381,3.294608911424838,1.2006921952339482
0.88,0.09443688840208068,1.8519074604267496,1.2278788057914973
0.8466666666666667,0.06312922591387524,2.519906807873683,1.57061417329983
0.9600000000000001,0.22940612402544214,1.7831984418936921,1.2857875234954848
1.5533333333333335,0.08273489942287388,1.4819208576474117,1.193431965045449
0.8600000000000001,0.06087396325875687,3.020331935296444,1.657028732464952
0.8166666666666668,0.055193275207443576,2.2867304492422575,1.20259008089799
0.9333333333333333,0.05693886644336942,2.3708987550782905,1.445985360511905
0.9066666666666667,0.07399291367063657,2.687882881382461,1.4409185232237331
1.9333333333333333,0.14097920285933394,1.613765063882503,1.5491149699226758
1.1233333333333333,0.16068713570197551,1.4050535226422995,1.326225214277995
1.01,0.4309077710133827,5.01561526849955,2.60698669304384
0.88,0.06225872322318755,1.5418365038369244,1.0529563765514374
0.81,0.05719405344406737,2.481635735266978,1.5570812543511268
0.5833333333333334,0.06264705280725955,2.42563959176732,1.071309689644833
0.8266666666666668,0.06661877798916122,1.8426755153417902,1.0684750210443954
0.9833333333333334,0.06705206628055256,1.88554066781182,1.3530293849616324
0.7933333333333333,0.16081331893937642,3.0218483838143775,1.5498154257234
1.3,0.0685693812267906,1.4430358204962188,1.3538534740435064
0.9133333333333334,0.08577401472489433,3.239865552151915,1.8859608814680637
0.8400000000000001,0.060939758151556424,1.3963584182650393,0.9613970245157578
0.9766666666666667,0.05369732709270269,0.8361655719857657,0.7760290447870192
0.9600000000000001,0.046670849111136246,1.6364290732147353,1.2253305498756346
0.9466666666666668,0.07235358650917861,1.8417379151424595,1.3596565437427157
0.8,0.09223465436645334,1.936724473598116,1.3970684858545106
0.9666666666666667,0.07923617515410067,2.717666112055508,1.5001186659008148
1.9966666666666668,0.052703242417858155,1.5708891732228145,1.4015481063996333
0.9500000000000001,0.0920058376677871,2.2335754367291205,1.369210912841341
0.89,0.06566306567931941,1.8236555605096352,1.342387287624663
0.7866666666666667,0.058150649815395264,1.7889697450706374,1.22217544515458
,,,1.221578157085387
0.9266666666666667,0.06201940242369849,1.8016802718609337,1.442295745101009
1.1433333333333333,0.07126835880159212,1.5350238285896023,1.3577022042492004
1.03,0.09940947961764988,1.4574641006800382,1.213496736892645
0.9600000000000001,0.06799432102270583,2.262068899537072,1.9070450723470698
1.0733333333333335,0.07546181504787496,1.7645799532766704,1.503166896711879
1.1600000000000001,0.07093724015210302,1.42185786036062,1.1730950074085968
0.8533333333333334,0.05604952925882949,1.5138217642215526,1.1125876320563644
0.7633333333333334,0.06498072449750726,2.009649471618927,1.495579363862318
1.2033333333333334,0.0618600663310662,1.2270911584541884,1.007931884919083
0.5033333333333334,0.15788855977662872,3.923299677001043,1.5124030675404225
1.9333333333333333,0.09990974672783969,1.200832135972443,1.3404753938520522
0.8433333333333334,0.05390084758439418,1.7501546231306533,1.221969987352421
1.1600000000000001,0.0859868434892329,1.4395525763566106,1.373086509535932
1.3033333333333335,0.06501459091627605,1.3842757245557735,1.3613878863875097
1.0933333333333335,0.06167363778826536,1.4000038874984748,1.1272330313207999
1.1133333333333335,0.05781725871174652,1.4201697036925294,1.298176136004116
0.9700000000000001,0.0523386224888269,1.6676398004424324,1.3132485885064211
,,,1.2416382041266343
0.9700000000000001,0.06003679976987931,1.3100223072087624,1.2582187838698224
0.6766666666666667,0.05995025957605315,2.4859766971397206,1.3109610939628993
1.5166666666666668,0.056241641675043925,0.9400557389583856,1.154740281521028
0.8,0.0825272038605426,2.2294320065298097,1.3839340248247478
0.8633333333333334,0.055740814911849394,1.882249695921614,1.1570770744445134
0.9133333333333334,0.06648124092695881,2.384054019034738,1.4193367271075537
0.8700000000000001,0.05691697843718945,2.3638174757132697,1.3889179323366516
0.9433333333333334,0.067273164021293,2.2034486873140735,1.3011562265152945
1.0633333333333335,0.061290112223338356,1.6773637822334528,1.2274599772235013
1.3233333333333335,0.058186609172774635,1.8966969749402562,1.382235955398025
1.27,0.05000550034947719,1.8108209175496075,1.3235024849792205
1.03,0.06525816546113297,1.3162391156074782,0.9054700074943492
1.1866666666666668,0.060676428237597446,1.8866669442929815,1.263727278440929
0.8466666666666667,0.06331694849580818,2.7714092202966363,1.471358989388469
1.0533333333333335,0.07340741043568019,1.3670655293884124,0.8752761954144761
1.03,0.07307010418602201,1.5957569824466469,1.205277739473338
1.0833333333333335,0.08119977668462453,2.2497335856968146,1.2599335007835664
1.3366666666666667,0.05745972035494366,2.0772634714979903,1.6089245347775325
1.1233333333333333,0.07543010738826955,1.381254467298154,1.024701750859479
0.9133333333333334,0.06477303517721762,1.8432850193239283,1.4205579868635052
1.9600000000000002,0.09297456802515093,1.0448743555996192,1.2231110640489333
1.53,0.052118962011853634,1.7047471039853637,1.8498193948678623
1.2066666666666668,0.06115693002915429,1.4950380637095404,1.4293793062161144
1.0433333333333334,0.05450853530854999,1.3255331671798751,1.0418769228828682
1.2733333333333334,0.05355867602768124,1.0872260531789262,0.957673544248774
1.1866666666666668,0.06851507807428912,2.073885370416379,1.5929864078695066
1.01,0.05907523109603568,2.265608119279242,1.4902214910572484
0.9066666666666667,0.05704213877244031,2.2386448695646486,1.4790667668529442
0.9166666666666667,0.0696373948677551,1.98596471603578,1.2068246198259187
0.9566666666666668,0.07407443073003983,1.9791790053238836,1.4356459381538835
1.2333333333333334,0.046362093921509376,1.3275174321452674,1.1073426065950844
1.34,0.10143594100861984,2.2474352779018094,1.5154461532312655
1.0266666666666668,0.07469560553313628,2.0558005255810277,1.4416869161640087
1.9966666666666668,0.09701278875168474,4.153960702025058,2.437982070813776
1.3133333333333335,0.08324154621317317,1.646089251764545,1.3231052334806124
0.8133333333333334,0.11239649048989891,3.0764874473733865,1.4371957110960805
1.1400000000000001,0.07303423099108405,1.6659382571816022,1.298601813555749
1.2866666666666668,0.05328747266648332,1.9727561731707073,1.5465208906647212
0.5933333333333334,0.07597363225589965,4.160194361156808,1.4960973108478306
0.8766666666666667,0.08975591541772579,2.9092496281068687,1.529396150471362
0.9466666666666668,0.07820037237019968,2.5047124385092197,1.8407408320932417
1.1766666666666667,0.06847869842128552,1.6892757454928442,1.339709814546892
1.2333333333333334,0.061088400788173396,1.3878695294536485,1.2381404111439118
1.07,0.060923912100886095,1.7157422174483428,1.3058261429627231
1.1866666666666668,0.05540163490320716,1.3733188415927924,1.0242103141715142
1.4566666666666668,0.05532238640507603,1.5601241876858314,1.5522094632155705
0.9566666666666668,0.07318311777849207,1.8059887802509773,1.5240493936806032
0.9966666666666667,0.07224552774241602,0.9526880307801436,0.7191022168804823
1.7366666666666668,0.05195935371984519,1.0910690694742264,1.2593931724476244
0.9666666666666667,0.06266188060647165,1.747279426274154,1.2689404344202182
1.0233333333333334,0.06492380245571688,1.6906143079134472,1.2072707945103578
0.9633333333333334,0.057934541420216354,2.1975812504361767,1.4868160371101384
1.2033333333333334,0.06873638646917558,0.9408715898622898,0.8791140510044038
1.2166666666666668,0.05212356615111056,1.6279582115829938,1.4259174844592077
1.7100000000000002,0.06252839921806778,1.2240031078031957,1.3145000599139198
0.93,0.07811003956152376,1.5004618993507397,1.0894408407231002
0.7133333333333334,0.07572281194808055,2.881471389494645,1.4648293535775767
0.9533333333333334,0.06024566293181307,1.3577558155814013,1.0731234824570852
1.0933333333333335,0.054802020796964446,1.2356971893944244,1.031774256462011
1.1233333333333333,0.07551489600837205,1.5407137653111784,1.2643900048555967
0.8766666666666667,0.08181876991056451,1.766525028603079,1.274517130477733
0.9033333333333334,0.09085933495827847,2.1968190759741457,1.3439569517925607
1.2366666666666668,0.08440731672684923,1.6881064458894464,1.4884958360127252
1.2166666666666668,0.06559442746172724,1.4172752238699822,1.3582419920315487
0.7100000000000001,0.09481315403588082,3.128526037961397,1.5332591157559832
1.0733333333333335,0.0904979070188755,1.4157509836929592,1.212421667959197
1.0366666666666666,0.07080769620597915,1.5587383021845884,1.3324206838116546
1.08,0.04544045569496855,0.9722106228562398,1.0612569122020334
0.9,0.053972485803389265,1.4854084598354458,1.3192791571655147
1.3800000000000001,0.07772676905227989,1.7008766987338755,1.9738490960453825
1.2933333333333334,0.05107640375385487,1.0388369664275052,1.3463951694220078
1.2533333333333334,0.04913573583313363,1.1409777521937279,1.359701338144123
1.0,0.05717260818156077,1.4142206143107139,1.4275443776706889
0.9800000000000001,0.04595489778470049,0.9156230469187207,0.9639829949452128
1.0933333333333335,0.05930186405405209,1.0247628764222037,1.165132510103714
1.2666666666666668,0.06843896346550553,0.898820185207294,1.1857772784198142
1.1533333333333333,0.07334456728371283,1.2210362476223806,1.3467238943521804
0.8666666666666667,0.07680202351941637,2.994049162661919,1.4773997682446192
0.9500000000000001,0.05207481746627398,1.6098341656138575,1.0071403518572004
0.7400000000000001,0.0963402883613495,3.4712434612738488,1.2679352076206296
0.8400000000000001,0.07270248463601534,2.1769850807105935,1.0157723590627605
1.1233333333333333,0.07172729962579062,2.8705934399173807,1.5310246069220694
0.9366666666666668,0.07022917425550125,1.2097646393218666,0.7294373481538905
0.9666666666666667,0.06444150269453038,2.8347215172440032,1.4569107731215882
1.0466666666666666,0.05723725702052631,1.7399375074493901,1.1756496571302477
0.7666666666666667,0.07178952543041606,3.357615970582177,1.571059841620957
1.2666666666666668,0.05400089580478299,2.091270286563277,1.5218250852816118
0.6433333333333334,0.08359000778541109,3.708095001214981,1.3742173897790548
1.1900000000000002,0.056623757294282276,2.2886062250946484,1.4388273496805455
0.9433333333333334,0.074856699690201,2.75774748107722,1.4251380013852257
,,,1.30911347021164
1.1633333333333333,0.07228476452726124,1.664491332918477,1.0187954687527818
